Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,22.503294,23.083004000000003,22.318839999999998,22.740448,19.028759,5112800
2010-01-05,22.740448,22.793148000000002,22.555994000000002,22.766798,19.050812,3255800
2010-01-06,22.766798,22.84585,22.503294,22.555994000000002,18.874414,2634300
2010-01-07,22.476944,22.714098,22.424242,22.661396,18.962614000000002,4508500
2010-01-08,22.608696,22.766798,22.424242,22.582345999999998,18.89646,2460100
2010-01-11,22.714098,23.293808,22.582345999999998,23.135704,19.359507,5275200
2010-01-12,22.8722,23.478260000000002,22.8722,23.320158,19.513849,7099000
2010-01-13,23.39921,23.636364,23.214756,23.583662,19.734343,4219000
2010-01-14,23.478260000000002,23.715416,23.320158,23.42556,19.602055,3510200
2010-01-15,23.320158,23.42556,23.162056,23.293808,19.491796,4374500
2010-01-19,23.267457999999998,23.820816,23.162056,23.768116,19.888689000000003,6779000
2010-01-20,23.504611999999998,23.583662,23.003951999999998,23.42556,19.602055,7888600
2010-01-21,24.137022,24.980238,24.057972,24.453228,20.461979,16789100
2010-01-22,24.216074,24.426878,23.478260000000002,23.636364,19.778448,8298300
2010-01-25,23.794466,24.00527,23.346508,23.42556,19.602055,5566500
2010-01-26,23.37286,23.557312,22.977601999999997,23.346508,19.535894,4119700
2010-01-27,23.267457999999998,23.478260000000002,22.951252,23.42556,19.602055,6952500
2010-01-28,23.39921,23.583662,23.135704,23.241106,19.447701000000002,6851900
2010-01-29,23.45191,23.478260000000002,22.951252,22.977601999999997,19.227207,8472100
2010-02-01,23.056654,23.636364,23.003951999999998,23.636364,19.778448,5481000
2010-02-02,23.662714,24.137022,23.530962,24.057972,20.131239,9339500
2010-02-03,23.95257,24.163372,23.636364,23.689064000000002,19.822548,4979900
2010-02-04,23.662714,23.820816,22.740448,22.793148000000002,19.072861,9426400
2010-02-05,22.529644,22.661396,22.002636,22.318839999999998,18.675966,13822700
2010-02-08,22.108036,22.424242,21.73913,22.26614,18.631864999999998,4862000
2010-02-09,22.476944,22.529644,21.607378,22.081685999999998,18.477524,10354700
2010-02-10,22.108036,22.503294,22.055335999999997,22.26614,18.631864999999998,4060400
2010-02-11,22.318839999999998,23.214756,22.134388,23.083004000000003,19.315407,8799300
2010-02-12,22.661396,23.39921,22.503294,23.109354,19.33745,5133800
2010-02-16,22.924902,23.45191,22.89855,23.346508,19.535894,3764400
2010-02-17,23.45191,23.794466,23.188406,23.504611999999998,19.668198,5204300
2010-02-18,23.530962,24.216074,23.37286,24.163372,20.219435,6824600
2010-02-19,24.00527,24.426878,23.95257,24.242424,20.285585,5454800
2010-02-22,24.505928,24.53228,24.216074,24.347826,20.373781,4756700
2010-02-23,24.295126,24.321476,23.820816,23.978920000000002,20.065089999999998,3016000
2010-02-24,24.137022,24.400528,23.95257,24.374176000000002,20.395828,4016000
2010-02-25,24.03162,24.53228,23.978920000000002,24.479578,20.484028,4453400
2010-02-26,24.479578,24.769434,24.268774,24.690382,20.660425,4177400
2010-03-01,24.716732,25.243742,24.716732,25.16469,21.05732,4754600
2010-03-02,25.13834,25.296442000000003,24.874836,25.032938,20.947073,4394300
2010-03-03,25.296442000000003,25.559948000000002,25.032938,25.085638,20.991163,3914800
2010-03-04,25.322794000000002,25.401844,24.769434,25.13834,21.035265,5883200
2010-03-05,25.349144,26.086956,25.243742,26.007906,21.762901,5264900
2010-03-08,26.086956,26.534914,26.034256,26.113306,21.851101,5248900
2010-03-09,25.559948000000002,26.034256,25.480895999999998,25.66535,21.476259,3491000
2010-03-10,25.77075,26.007906,25.533596,25.955204000000002,21.718803,4677000
2010-03-11,25.797102,26.350462,25.71805,26.350462,22.049549,4959700
2010-03-12,26.350462,26.350462,25.849802,26.060606,21.807001,5271700
2010-03-15,25.955204000000002,26.482214000000003,25.902504,26.403162,22.093653,5439800
2010-03-16,26.640316,26.798417999999998,26.376812,26.587615999999997,22.247992,4867700
2010-03-17,26.640316,26.666665999999996,25.955204000000002,26.086956,21.829051999999997,6888700
2010-03-18,26.166007999999998,26.166007999999998,25.6917,25.981554,21.740852,4593300
2010-03-19,25.217392,26.192358,25.085638,25.217392,21.101414000000002,6757100
2010-03-22,25.059288000000002,26.060606,24.901186,26.007906,21.762901,5415300
2010-03-23,26.139657999999997,26.666665999999996,25.797102,26.640316,22.292091,5664600
2010-03-24,26.455862,26.508564,25.955204000000002,25.981554,21.740852,3344400
2010-03-25,26.166007999999998,26.324109999999997,25.349144,25.349144,21.211666,4861400
2010-03-26,25.480895999999998,25.928854,25.401844,25.559948000000002,21.38806,2746300
2010-03-29,25.428194,25.6917,25.375494,25.638998,21.549738,2680500
2010-03-30,25.428194,25.7444,25.375494,25.533596,21.461143,2370600
2010-03-31,25.559948000000002,25.77075,25.296442000000003,25.6917,21.594036,4413700
2010-04-01,25.849802,26.350462,25.77075,26.324109999999997,22.12558,3869800
2010-04-05,26.350462,27.40448,26.086956,27.351778000000003,22.989344,6606100
2010-04-06,27.325428000000002,27.325428000000002,26.82477,27.061923999999998,22.745720000000002,4457200
2010-04-07,26.85112,27.114624,26.350462,26.772068,22.502092,4759900
2010-04-08,26.613965999999998,27.48353,26.192358,27.457179999999997,23.077934,5687500
2010-04-09,27.457179999999997,27.667984000000004,27.246376,27.509882,23.122229,5549900
2010-04-12,27.694334,27.799736,27.43083,27.641634000000003,23.232969,2994800
2010-04-13,27.37813,27.667984000000004,27.351778000000003,27.536232000000002,23.144382,7144500
2010-04-14,27.43083,27.98419,27.351778000000003,27.799736,23.365854000000002,4770300
2010-04-15,27.799736,27.799736,27.40448,27.641634000000003,23.232969,4907500
2010-04-16,27.48353,27.773386,27.061923999999998,27.193676,22.856457000000002,5957200
2010-04-19,27.088274,28.379446,26.82477,28.221344000000002,23.720219,9450700
2010-04-20,28.300396000000003,29.169959999999996,27.826086,28.300396000000003,23.786659,7390500
2010-04-21,28.458498,28.695652000000003,27.799736,27.931488,23.476595,5176600
2010-04-22,27.641634000000003,27.852438,26.90382,27.536232000000002,23.144382,5323000
2010-04-23,29.776021999999998,30.882740000000002,28.405797999999997,29.828721999999996,25.071228,30089000
2010-04-26,29.301712,30.27668,29.249012,29.907774,25.137674,10595700
2010-04-27,29.802372,29.802372,28.405797999999997,28.484848,23.941694000000002,9471000
2010-04-28,28.669302000000002,29.565217999999998,28.326746000000004,29.249012,24.583981,9007100
2010-04-29,29.617918,29.69697,28.959156,29.565217999999998,24.849752,7044200
2010-04-30,29.565217999999998,29.644268,28.5639,28.722002000000003,24.141026,7185400
2010-05-03,28.959156,29.354414000000002,28.484848,29.117259999999998,24.473246,5496900
2010-05-04,28.326746000000004,28.379446,27.457179999999997,27.931488,23.476595,7485900
2010-05-05,27.667984000000004,28.221344000000002,26.956521999999996,27.457179999999997,23.077934,8345800
2010-05-06,27.299078,27.509882,24.00527,26.455862,22.236319,11159300
2010-05-07,26.455862,26.85112,24.901186,25.638998,21.549738,10297500
2010-05-10,27.272728000000004,27.799736,26.561264,26.719368,22.457796,9936300
2010-05-11,26.693018,27.299078,26.192358,26.613965999999998,22.369207,6762900
2010-05-12,26.719368,27.193676,26.640316,26.85112,22.568541,5165900
2010-05-13,26.85112,27.852438,26.693018,27.140974,22.812166,7576800
2010-05-14,26.90382,27.272728000000004,26.086956,26.403162,22.192024,5538300
2010-05-17,26.350462,26.85112,25.7444,26.613965999999998,22.369207,6110800
2010-05-18,26.798417999999998,27.114624,26.218708000000003,26.376812,22.16988,6762000
2010-05-19,26.113306,26.324109999999997,25.19104,25.270092,21.239672,7948400
2010-05-20,24.690382,24.690382,23.610014000000003,24.03162,20.198726999999998,13223900
2010-05-21,23.662714,24.637682,23.214756,24.295126,20.420204000000002,6553800
2010-05-24,23.530962,24.347826,23.241106,23.583662,19.822218,7526700
2010-05-25,22.951252,24.057972,22.29249,23.95257,20.132288,11159900
2010-05-26,24.163372,24.321476,23.530962,23.689064000000002,19.910807000000002,7805500
2010-05-27,24.321476,24.980238,23.873518,24.927536,20.951754,7430100
2010-05-28,25.006588,25.032938,24.321476,24.53228,20.619539000000003,7189500
2010-06-01,24.901186,25.6917,23.530962,23.583662,19.822218,9645600
2010-06-02,23.741766000000002,24.295126,23.39921,24.295126,20.420204000000002,7096500
2010-06-03,24.295126,24.743084,24.216074,24.426878,20.530949,5078000
2010-06-04,23.794466,23.978920000000002,23.320158,23.39921,19.667185,6511300
2010-06-07,23.42556,23.610014000000003,22.661396,22.714098,19.091343,7644000
2010-06-08,22.793148000000002,22.84585,21.897234,22.555994000000002,18.958454,9302700
2010-06-09,22.661396,23.188406,22.160738000000002,22.371542,18.803423000000002,11002300
2010-06-10,22.687748000000003,23.873518,22.687748000000003,23.768116,19.977251000000003,12306300
2010-06-11,23.557312,24.03162,23.293808,23.768116,19.977251000000003,6048500
2010-06-14,24.00527,24.664032000000002,23.873518,24.110672,20.265173,4474400
2010-06-15,24.216074,24.953885999999997,24.137022,24.927536,20.951754,5375900
2010-06-16,24.743084,25.059288000000002,24.637682,24.874836,20.907457,3317100
