Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,70.781456,70.91391,69.854301,70.91391,58.246811,348000
2010-01-05,70.596024,71.576157,70.198677,70.75496700000001,58.116238,339500
2010-01-06,70.860924,72.0,70.278145,71.89404300000001,59.051876,585000
2010-01-07,72.13245400000001,72.582779,71.311256,71.682121,58.877789,328600
2010-01-08,71.4702,71.788078,71.311256,71.602646,58.812527,279300
2010-01-11,71.708611,72.582779,71.44371,72.317879,59.399979,254200
2010-01-12,71.708611,72.953644,71.44371,72.503311,59.552296,417000
2010-01-13,72.503311,73.033112,72.238411,72.662254,59.68285,193300
2010-01-14,72.423843,73.08609,72.2649,72.503311,59.552296,272400
2010-01-15,72.317879,72.794701,71.549667,71.655632,58.856037,226700
2010-01-19,71.4702,72.768211,71.364235,72.476822,59.530525,118300
2010-01-20,72.344368,73.642387,72.2649,73.298012,60.205036,294900
2010-01-21,73.642387,73.880798,72.582779,72.715233,59.72636,183400
2010-01-22,71.89404300000001,72.370857,71.417221,71.44371,58.681976,344200
2010-01-25,71.81456800000001,72.2649,71.205299,71.576157,58.79075600000001,672700
2010-01-26,71.231789,71.390732,70.278145,70.887421,58.225056,608000
2010-01-27,70.622513,70.860924,69.19205500000001,70.51655600000001,57.920441000000004,502600
2010-01-28,70.622513,70.728477,69.324501,69.35099,56.963069999999995,313400
2010-01-29,69.377487,75.311256,69.059601,69.48344399999999,57.07185,354200
2010-02-01,69.74834399999999,70.225166,69.615891,69.933777,57.44175,294300
2010-02-02,69.721855,71.81456800000001,69.721855,71.417221,58.66021,564600
2010-02-03,71.311256,73.033112,71.12583199999999,72.635765,59.661091000000006,485900
2010-02-04,71.920532,75.44371,71.761589,74.781456,61.423508,732600
2010-02-05,74.463577,74.966888,73.933777,74.463577,61.162418,819100
2010-02-08,74.56953399999999,74.64901,73.589401,73.589401,60.44436999999999,368000
2010-02-09,73.907288,74.066223,73.45695500000001,73.827812,60.640198,253900
2010-02-10,74.119202,74.225166,73.403976,73.668877,60.509659,150400
2010-02-11,73.324501,73.907288,73.24503299999999,73.721855,60.553177000000005,250900
2010-02-12,73.271523,73.721855,73.271523,73.50993299999999,60.379107999999995,173300
2010-02-16,73.536423,73.960266,73.08609,73.854301,60.661956999999994,243200
2010-02-17,74.410599,75.231789,74.25165600000001,74.834435,61.467003000000005,337100
2010-02-18,74.437088,74.887421,74.25165600000001,74.64901,61.31470899999999,154100
2010-02-19,74.437088,76.397354,74.437088,76.026489,62.446158999999994,341500
2010-02-22,76.317879,76.741722,76.211922,76.715233,63.011864,215200
2010-02-23,76.503311,79.205299,76.397354,77.50993299999999,63.6646,641500
2010-02-24,77.403976,79.019867,77.298012,77.854301,63.94746,389500
2010-02-25,77.19205500000001,78.278145,77.059601,77.933777,64.012733,470500
2010-02-26,78.066223,78.91391,77.933777,78.887421,64.796051,354200
2010-03-01,78.860924,80.15894300000001,78.701988,79.920532,65.644592,345300
2010-03-02,80.18543199999999,81.08609,79.390732,80.317879,65.970963,287800
2010-03-03,80.715233,81.324501,79.84105699999999,79.973511,65.688141,323900
2010-03-04,80.15894300000001,80.688744,79.761589,80.688744,66.27559699999999,265700
2010-03-05,80.715233,81.24503299999999,80.15894300000001,81.165565,66.667221,243800
2010-03-08,81.403976,82.304634,80.87416800000001,81.48344399999999,66.928329,415700
2010-03-09,81.218544,83.44371,81.218544,82.80794499999999,68.016258,390300
2010-03-10,82.781456,83.072845,82.357613,82.675499,67.907478,206900
2010-03-11,82.781456,83.258278,81.986755,82.91391,68.103287,261300
2010-03-12,82.781456,83.44371,82.675499,83.258278,68.386147,165100
2010-03-15,82.993378,83.682121,82.384109,83.337746,68.451401,210300
2010-03-16,83.17881,84.238411,83.152321,84.079468,69.060631,133700
2010-03-17,84.2649,84.688744,84.026489,84.344368,69.27822900000001,235200
2010-03-18,84.0,84.768211,83.89404300000001,84.317879,69.256485,296400
2010-03-19,83.072845,84.05297900000001,82.622513,83.072845,68.233818,375600
2010-03-22,83.072845,83.920532,82.781456,83.7351,68.777794,207200
2010-03-23,83.89404300000001,84.768211,83.655632,84.55629,69.45229300000001,313500
2010-03-24,84.317879,84.582779,83.152321,83.523178,68.603737,222600
2010-03-25,83.81456800000001,84.768211,83.523178,84.450333,69.365273,219700
